176,-523,-268,44,799,974
183,-524,-263,-52,684,790
198,-520,-267,-39,649,875
192,-524,-267,-16,669,786
189,-526,-259,-4,700,733
183,-533,-248,-8,668,717
178,-537,-240,-14,658,766
179,-536,-240,-9,742,761
181,-538,-238,-11,712,754
179,-540,-232,-37,725,619
161,-547,-224,-21,745,689
134,-552,-217,-56,692,725
124,-554,-216,-15,680,751
112,-556,-214,-18,683,740
113,-556,-214,-17,700,734
112,-556,-214,-17,702,736
113,-556,-209,-35,733,702
112,-561,-204,-15,716,699
110,-562,-197,-18,747,693
108,-563,-194,-22,763,687
104,-568,-185,-20,746,693
105,-566,-188,-13,739,702
106,-566,-188,-11,752,717
105,-566,-190,-15,750,726
105,-566,-190,-17,738,708
105,-566,-191,-17,741,685
106,-566,-191,-22,733,706
106,-566,-191,-20,739,699
106,-566,-191,-20,736,699
105,-567,-191,-16,731,696
81,-559,-216,-6,731,892
51,-546,-245,38,615,893
66,-546,-248,43,732,812
67,-544,-247,13,663,808
67,-547,-248,0,645,785
67,-545,-249,0,643,789
65,-546,-248,282,679,918
2,-532,-276,-300,495,673
-19,-529,-277,18,537,844
-7,-532,-275,48,611,917
36,-541,-260,-116,602,1312
60,-551,-243,-16,580,882
107,-562,-214,-72,758,1020
108,-564,-210,-294,924,1017
105,-574,-184,-65,776,828
104,-585,-141,-16,836,552
99,-592,-116,-91,756,523
93,-598,-68,-17,809,627
95,-599,-56,-25,881,504
94,-599,-59,-33,894,490
93,-598,-68,-78,828,306
96,-595,-102,-35,829,518
98,-592,-101,-19,824,578
103,-594,-98,5,843,507
118,-595,-84,-29,797,420
124,-594,-81,-33,854,500
118,-595,-79,-327,1092,1045
110,-595,-70,-39,924,496
109,-596,-55,-47,865,525
102,-597,-60,-118,887,508
98,-596,-69,-51,860,517
97,-596,-72,-39,867,533
97,-596,-73,-39,870,539
97,-597,-72,-43,870,531
97,-596,-72,-42,868,533
97,-597,-73,-43,863,528
97,-597,-72,-43,870,540
96,-598,-72,-47,879,538
98,-597,-73,-45,865,530
97,-596,-72,-44,863,535
97,-597,-72,-41,859,534
96,-596,-73,-45,876,565
85,-594,-91,-122,627,631
84,-571,-194,-40,603,943
71,-528,-286,-129,419,1080
86,-502,-328,775,991,872
59,-484,-357,408,894,954
-1,-466,-376,-27,392,910
28,-441,-412,-171,127,619
32,-380,-474,72,234,536
31,-361,-493,-34,292,1003
25,-343,-505,-33,271,1064
25,-343,-506,-15,203,995
21,-344,-506,4,194,945
6,-367,-486,-23,272,961
18,-450,-422,-16,446,904
79,-589,-207,58,736,946
97,-605,-120,242,568,-20
122,-595,-120,-37,644,1367
130,-599,-42,-87,879,477
103,-559,161,-66,915,318
89,-529,220,-218,603,514
93,-539,200,-73,995,61
87,-561,155,-9,1037,29
94,-584,88,38,933,152
100,-599,-14,84,1483,599
90,-597,-78,-35,934,532
89,-596,-91,-17,895,541
88,-592,-111,-33,825,703
93,-590,-124,-10,799,661
89,-589,-133,-17,842,694
91,-588,-131,27,834,688
95,-587,-132,-35,810,666
95,-588,-132,-43,805,622
94,-588,-133,-37,807,633
89,-587,-131,-15,755,629
89,-588,-133,-20,834,616
78,-594,-108,-224,950,671
76,-596,-100,-60,854,578
74,-597,-93,-44,853,586
73,-596,-92,-23,845,552
73,-597,-91,-40,847,562
73,-596,-91,-32,854,566
73,-596,-91,-27,842,555
73,-597,-92,-28,854,582
70,-597,-92,-7,842,590
67,-597,-91,-32,850,543
61,-597,-91,-32,861,584
57,-599,-90,-21,851,557
41,-597,-88,-22,856,557
16,-597,-88,-29,854,573
4,-596,-88,-25,854,551
-19,-593,-89,-25,848,558
-33,-591,-93,-23,853,562
-55,-587,-97,-22,856,547
-71,-582,-101,-33,851,569
-77,-580,-104,-33,858,550
-94,-575,-112,-33,853,574
-104,-574,-117,-30,849,549
-126,-567,-128,-26,845,553
-136,-563,-135,-30,852,565
-157,-555,-149,-30,842,558
-174,-545,-164,-28,844,535
-179,-540,-171,-37,856,567
-193,-532,-185,-31,854,552
-199,-526,-193,-37,856,555
-209,-516,-208,-35,840,572
-217,-508,-223,-31,844,569
-220,-503,-230,-33,860,561
-227,-492,-244,-36,863,554
-229,-486,-252,-48,848,565
-233,-476,-268,-48,837,586
-232,-475,-270,-24,835,578
-233,-475,-268,-25,847,562
-232,-476,-269,-25,847,563
-233,-475,-269,-25,842,554
-233,-476,-269,-24,840,556
-233,-475,-269,-25,856,517
-233,-477,-269,-28,847,545
-234,-476,-270,-30,854,563
-233,-476,-270,77,933,468
-234,-469,-281,-13,880,521
-236,-463,-289,-28,854,567
-234,-446,-309,-27,845,542
-230,-428,-336,-22,851,541
-225,-418,-350,-44,851,596
-215,-403,-373,-36,843,588
-208,-395,-383,-50,849,557
-194,-384,-399,-28,842,564
-188,-378,-407,-41,847,555
-172,-367,-421,-45,843,571
-165,-363,-428,-27,825,596
-165,-362,-428,-27,845,583
-165,-362,-429,-23,848,571
-165,-362,-427,-25,847,574
-165,-362,-428,-22,845,564
-163,-362,-429,-50,846,535
-162,-362,-429,-32,850,545
-163,-362,-429,-22,846,568
-162,-361,-429,-21,843,559
-163,-361,-428,-23,849,567
-163,-362,-428,-28,851,579
-163,-362,-430,-23,847,570
-164,-361,-428,-26,853,572
-163,-362,-430,-19,846,563
-163,-361,-430,-25,847,559
-162,-361,-432,19,861,544
-143,-350,-443,-31,844,571
-120,-341,-455,-15,843,572
-109,-335,-461,-20,846,574
-86,-329,-469,-24,848,552
-76,-327,-472,-38,839,575
-56,-321,-478,-37,835,584
-40,-318,-481,-38,843,569
-32,-318,-482,-26,854,556
-18,-315,-483,-30,845,575
-12,-315,-485,-30,824,601
-12,-315,-484,-30,841,567
-12,-313,-485,-26,846,562
-12,-314,-484,-25,844,565
-11,-315,-485,-22,846,566
-12,-315,-484,-27,845,566
-10,-316,-486,-25,847,567
-11,-314,-484,-26,845,571
-11,-315,-484,-22,845,564
-17,-316,-485,-37,834,608
-23,-316,-483,-29,845,571
-43,-319,-480,-37,845,583
-54,-322,-478,-44,843,585
-84,-329,-468,-37,853,568
-116,-340,-457,-20,860,559
-129,-345,-450,-26,859,571
-153,-357,-435,-39,832,520
-166,-363,-425,-28,850,566
-187,-378,-407,-27,844,584
-196,-385,-396,-36,837,551
-210,-401,-375,-44,866,535
-221,-417,-356,-28,839,562
-225,-425,-344,-25,837,566
-230,-442,-321,-43,859,566
-231,-450,-308,-34,861,569
-232,-468,-285,-20,861,575
-228,-481,-264,-46,857,582
-226,-488,-250,-32,850,546
-218,-499,-235,-40,883,513
-219,-498,-233,-36,880,538
-224,-496,-229,-28,849,561
-225,-495,-229,-30,846,559
-224,-496,-229,-30,854,553
-224,-495,-230,-25,854,579
-224,-496,-229,-14,814,584
-224,-497,-229,-22,847,573
-223,-496,-230,-101,806,665
-217,-504,-217,-43,842,579
-204,-517,-199,-62,852,540
-196,-523,-188,-56,854,544
-175,-539,-165,-55,864,552
-160,-546,-155,-56,850,572
-129,-563,-134,-24,842,581
-91,-578,-115,-35,844,561
-70,-585,-107,-37,871,530
-21,-600,-96,-37,863,536
4,-604,-94,-16,865,560
53,-608,-91,-19,855,554
73,-606,-93,-17,861,552
98,-603,-96,-10,862,584
98,-604,-96,-25,851,565
98,-603,-97,-26,849,569
98,-603,-96,-28,845,569
98,-602,-96,-30,849,571
98,-604,-96,-30,846,567
99,-604,-97,-35,841,565
98,-603,-95,-31,844,562
114,-602,-99,-29,829,600
131,-598,-104,-37,856,533
158,-581,-118,-45,839,540
195,-571,-133,-45,854,549
211,-566,-142,-20,852,571
242,-548,-165,-28,847,581
255,-539,-178,-31,856,576
275,-524,-199,-31,863,572
281,-516,-210,-41,854,570
293,-496,-234,-36,838,576
300,-478,-258,-45,854,569
302,-468,-271,-28,873,536
303,-458,-284,21,866,543
303,-458,-284,-17,844,556
303,-457,-284,-24,844,568
302,-457,-284,-29,843,573
303,-457,-284,-27,841,575
303,-459,-284,-29,830,572
303,-457,-284,-27,835,568
303,-458,-284,-21,834,570
303,-457,-283,-30,846,564
304,-459,-283,-69,840,590
305,-450,-293,-37,841,564
304,-445,-299,-30,834,573
301,-433,-317,-45,839,565
299,-425,-327,-36,845,560
292,-411,-347,-25,843,575
281,-398,-365,-40,847,555
277,-392,-374,-28,848,544
264,-380,-389,-28,849,558
256,-374,-400,-32,844,557
238,-362,-416,-32,847,579
219,-351,-431,-29,833,562
208,-346,-437,-37,845,576
187,-338,-449,-19,857,568
177,-336,-454,-17,850,567
157,-330,-463,-21,855,566
148,-327,-465,-33,851,560
129,-322,-473,-25,859,568
108,-321,-478,-24,852,545
98,-319,-480,-30,845,566
78,-316,-482,-27,849,552
67,-315,-483,-20,847,563
49,-314,-485,-17,848,564
34,-314,-485,-21,847,557
27,-314,-485,-26,842,565
13,-315,-485,-28,842,562
5,-316,-483,-24,847,558
-6,-316,-483,-19,847,566
-11,-316,-481,-24,849,569
-19,-317,-481,-23,845,569
-28,-319,-479,-29,847,576
-33,-320,-478,-27,842,565
-39,-320,-477,-18,851,560
-43,-319,-477,-14,851,558
-44,-321,-476,-23,848,565
-45,-321,-476,-23,847,567
-45,-321,-476,-25,846,558
-43,-321,-477,23,871,557
-35,-319,-477,-24,850,568
-20,-318,-481,-6,849,538
5,-315,-483,-25,843,553
17,-315,-485,-17,845,552
46,-313,-485,-20,841,556
64,-315,-483,-21,841,563
99,-319,-478,-30,855,555
116,-321,-474,-21,854,568
151,-328,-464,-26,852,553
185,-337,-449,-32,854,551
200,-343,-442,-31,838,571
226,-355,-423,-39,842,571
239,-363,-414,-48,839,569
257,-374,-397,-35,843,576
263,-378,-389,-53,823,575
263,-377,-389,-30,840,566
263,-378,-389,-26,848,570
265,-379,-390,-23,848,566
263,-378,-388,-24,845,565
263,-378,-390,-27,845,560
263,-378,-389,-29,843,568
263,-377,-389,-23,842,566
263,-378,-389,-29,840,571
263,-377,-390,-31,847,565
263,-378,-389,-8,852,575
273,-387,-376,-45,853,549
286,-403,-353,-31,860,546
293,-414,-339,-24,854,556
301,-437,-308,-50,851,555
302,-448,-296,-56,858,547
303,-468,-271,-22,838,577
298,-484,-250,-37,833,583
295,-494,-241,-22,823,588
286,-505,-224,-32,827,563
283,-513,-216,-26,838,566
275,-522,-203,-14,844,568
270,-527,-196,-14,826,594
260,-536,-183,-40,831,584
246,-545,-170,-44,836,572
240,-551,-165,-34,838,578
224,-560,-151,-29,850,576
213,-566,-145,-25,853,556
190,-575,-131,-30,847,568
165,-582,-119,-34,848,556
152,-585,-114,-29,846,566
127,-589,-106,-31,839,584
119,-593,-103,-38,826,642
118,-592,-103,-25,840,576
120,-592,-104,-25,840,574
117,-592,-104,-27,842,568
118,-592,-104,-29,850,566
118,-593,-105,-25,852,564
118,-591,-103,-24,846,569
119,-592,-104,9,846,524
103,-593,-102,-17,846,572
75,-596,-96,-12,843,563
56,-596,-95,-28,845,559
20,-593,-92,-36,847,556
6,-593,-93,-38,848,576
-24,-588,-93,-36,848,578
-50,-583,-98,-26,849,583
-63,-578,-99,-26,851,586
-86,-572,-104,-29,846,591
-97,-567,-108,-26,840,574
-117,-558,-114,-35,845,568
-126,-554,-118,-33,834,562
-142,-546,-127,-33,846,566
-155,-539,-135,-42,839,585
-157,-536,-136,-36,854,547
-161,-535,-141,-36,847,561
-164,-534,-143,-31,845,568
-168,-532,-149,-32,845,568
-173,-532,-153,-14,822,604
-172,-530,-152,-23,838,579
-171,-531,-153,-26,843,574
-170,-531,-153,-28,840,569
-171,-532,-153,-25,845,572
-172,-531,-152,-26,842,573
-172,-531,-153,-30,840,573
-171,-531,-153,-25,844,560
-170,-533,-154,-23,841,565
-170,-539,-155,-24,846,572
-168,-541,-155,-26,843,568
-168,-543,-155,-26,847,566
-167,-544,-155,-28,843,570
-169,-543,-155,-33,877,532
-174,-542,-159,-25,853,563
-176,-541,-163,-21,846,573
-184,-536,-169,-16,843,569
-190,-531,-177,-25,839,569
-193,-530,-182,-21,841,578
-202,-522,-190,-26,842,581
-205,-521,-195,-29,845,578
-211,-515,-203,-23,849,555
-215,-511,-207,-29,850,567
-220,-507,-216,-24,840,575
-223,-502,-222,-37,840,585
-224,-500,-224,-29,847,562
-228,-495,-231,-33,838,565
-229,-492,-234,-9,831,586
-229,-493,-236,-15,845,570
-229,-492,-236,-21,842,566
-228,-490,-237,-23,845,570
-227,-488,-238,-18,840,565
-226,-486,-238,-20,844,575
-224,-480,-235,-26,849,603
-225,-480,-235,-24,841,574
-225,-479,-236,-27,843,574
-225,-481,-236,-42,858,575
-225,-480,-234,-25,847,577
-224,-479,-235,-27,843,574
-224,-479,-235,-19,840,573
-224,-480,-235,-23,842,569
-225,-476,-241,51,828,555
-227,-469,-253,-11,857,553
-231,-460,-263,-28,838,575
-231,-455,-269,-29,834,573
-234,-447,-281,-43,831,581
-234,-441,-285,-34,830,587
-234,-440,-290,-18,834,582
-234,-435,-298,-26,827,589
-235,-432,-301,-25,821,597
-232,-428,-306,204,867,841
-232,-426,-308,-11,833,619
-231,-426,-308,-21,828,570
-232,-427,-307,-27,829,594
-232,-426,-308,-25,828,589
-231,-425,-308,-24,829,591
-233,-426,-308,-25,825,595
-231,-426,-308,-26,829,593
-231,-426,-308,-25,828,588
-231,-426,-309,-24,831,587
-232,-426,-309,-24,830,596
-231,-425,-307,-22,829,596
-231,-426,-308,-24,826,591
-231,-425,-307,-25,832,594
-231,-425,-307,-24,831,597
-232,-427,-306,119,949,363
-231,-422,-313,-14,838,553
-229,-418,-320,-20,834,593
-228,-415,-325,-22,838,587
-225,-407,-334,-27,824,610
-222,-402,-346,-24,825,602
-221,-396,-350,-28,827,604
-218,-390,-359,-26,828,595
-215,-386,-363,-21,826,600
-212,-378,-375,-24,824,601
-208,-373,-386,-25,833,591
-205,-370,-390,-30,822,598
-199,-365,-400,-18,829,595
-196,-362,-406,-24,831,584
-188,-358,-415,-33,828,591
-184,-355,-420,-28,832,594
-175,-349,-428,-30,846,568
-164,-344,-437,-31,826,593
-161,-341,-440,-23,826,597
-151,-335,-447,-24,826,598
-146,-334,-450,-39,816,611
-145,-332,-452,-26,823,607
-143,-333,-452,-23,823,597
-143,-331,-451,-24,828,596
-143,-332,-452,-27,836,602
-142,-333,-452,-25,831,592
-143,-332,-451,-22,833,593
-133,-326,-459,-39,824,557
-128,-325,-461,-27,820,601
-116,-321,-466,-24,825,618
-109,-318,-470,-30,830,604
-94,-312,-475,-28,830,601
-87,-311,-477,-32,834,586
-71,-306,-482,-28,836,580
-58,-303,-485,-25,829,604
-50,-303,-487,-22,822,602
-36,-300,-489,-12,821,591
-30,-299,-489,-24,822,603
-16,-296,-492,-16,825,603
0,-296,-493,-35,832,577
7,-295,-494,-28,833,577
19,-295,-493,-25,831,603
28,-295,-493,-18,832,580
42,-295,-493,-19,826,582
58,-292,-492,-25,827,601
64,-296,-491,-33,837,587
81,-295,-490,-33,824,597
88,-296,-488,-30,825,586
101,-298,-486,-29,819,591
107,-297,-484,-23,821,601
122,-300,-481,-30,818,588
134,-302,-478,-38,825,589
140,-304,-476,-45,824,606
141,-304,-475,-36,819,607
142,-305,-476,-29,827,602
141,-303,-475,-28,825,604
141,-304,-476,-25,825,597
141,-304,-476,-26,826,597
141,-303,-476,-21,826,601
142,-304,-476,-26,825,597
141,-303,-476,-27,825,595
140,-301,-476,-26,827,595
142,-304,-475,-25,831,598
141,-303,-476,-25,825,596
141,-303,-476,-27,830,598
140,-303,-476,-25,828,596
141,-303,-476,-23,828,586
141,-304,-475,-28,824,597
141,-303,-475,-24,826,597
141,-303,-475,-28,823,598
141,-304,-475,-26,825,595
141,-303,-475,-25,823,600
141,-303,-476,-23,825,599
141,-304,-475,-27,825,600
141,-303,-476,-26,822,598
141,-304,-476,-25,828,610
140,-303,-475,-23,824,594
141,-304,-475,-27,824,598
141,-302,-475,-27,828,597
